datetime,Unnamed: 0,open,high,low,close,volume,HA_close,HA_open,HA_high,HA_low,RSI,MACD,MACD_Signal,MACD_Hist,ema_05,ema_10,ema_30,ATR,signals,trade_type
2020-04-30,235,8784.05,9479.77,8400.0,8624.76,944211.711,8822.145,8259.98,9479.77,8259.98,79.749514371751,348.21749680562516,190.36237672782113,157.85512007780403,8162.075297981609,7808.447309714678,7328.288750242081,505.7002328516349,0,Hold
2020-05-01,236,8623.61,9065.0,8619.84,8830.52,417820.386,8784.7425,8704.404999999999,9065.0,8619.84,78.55717466724661,407.68995703894143,233.8278927900452,173.86206424889622,8369.63103198774,7985.955526130191,7422.253508290979,501.3759305050895,0,Hold
2020-05-02,237,8830.52,9020.0,8755.01,8975.18,295769.728,8895.1775,8727.065,9020.0,8727.065,79.5303116481751,458.44877964864463,278.7520701617651,179.6967094868795,8544.813187991827,8151.268612288338,7517.280862594787,486.4872926118688,0,Hold
2020-05-03,238,8975.18,9200.0,8727.24,8900.0,451322.713,8950.605,8902.85,9200.0,8727.24,80.02040838877119,497.4141673952936,322.4844896084708,174.92967778682277,8680.077125327885,8296.602500963185,7609.753387588673,485.50677171102103,0,Hold
2020-05-04,239,8899.99,8954.94,8526.0,8873.98,440135.307,8813.7275,8937.59,8954.94,8526.0,75.23020155345151,511.3550647193615,360.25860463064896,151.09646008871255,8724.627250218591,8390.625228060788,7687.429136776501,481.4662880173767,0,Hold
2020-05-05,240,8873.99,9118.17,8766.12,9022.78,409920.13,8945.265,8886.985,9118.17,8766.12,76.6752195926104,526.9430319707599,393.5954900986711,133.34754187208875,8798.173166812394,8491.468822958826,7768.57983762963,472.2222674447069,0,Hold
2020-05-06,241,9022.76,9405.0,8916.01,9148.27,507753.8,9123.010000000002,8948.385,9405.0,8916.01,78.50043048901436,547.3298663475462,424.34236534844615,122.9875009991,8906.452111208264,8606.294491511766,7855.962428750299,473.41996262722785,0,Hold
2020-05-07,242,9148.29,10080.0,9022.0,9995.0,738920.219,9561.3225,9085.515,10080.0,9022.0,82.19954474423972,592.0301797043139,457.8799282196197,134.1502514846942,9124.74224080551,8779.935947600536,7965.985659153506,515.1756795824259,0,Hold
2020-05-08,243,9994.74,10045.03,9726.0,9807.49,458034.211,9893.315,9571.645,10045.03,9571.645,84.3902901606573,646.7887422521599,495.6616910261278,151.12705122603205,9380.933160537006,8982.368502582256,8090.329487595216,512.9279524693956,0,Hold
2020-05-09,244,9809.63,9923.98,9528.23,9550.67,411941.957,9703.1275,9901.115,9923.98,9528.23,78.43492153365996,667.1482856471721,529.9590099503366,137.18927569683547,9488.33127369134,9113.415593021846,8194.380972266494,504.5580987215816,0,Hold
2020-05-10,245,9550.25,9580.0,7940.0,8719.53,842909.031,8947.445,9680.15,9680.15,7940.0,60.24344192433105,615.2143007213581,547.010068104541,68.20423261681708,9308.03584912756,9083.239121563329,8242.9657482493,594.4559130986115,0,Hold
2020-05-11,246,8723.23,9164.0,8151.12,8561.09,805164.964,8649.86,9134.89,9164.0,8151.12,54.84858037378209,543.7753176516017,546.3631180139532,-2.5878003623515724,9088.643899418374,9004.442917642722,8269.216990297733,624.3433478772822,-1,Sell
2020-05-12,247,8560.73,8981.0,8520.43,8808.71,369716.041,8717.717499999999,8642.16,8981.0,8520.43,55.82013322632176,487.020868606618,534.4946681324861,-47.47379952586812,8965.001766278916,8952.311023525863,8298.152507052719,612.6452516003335,0,Hold
2020-05-13,248,8808.71,9397.0,8790.04,9305.91,379719.0,9075.415,8684.72,9397.0,8684.72,60.6293103901512,465.5393103109018,520.7035965681694,-55.16428625726758,9001.806177519278,8974.693564702979,8348.298474339641,619.7620193431669,0,Hold
2020-05-14,249,9305.91,9950.0,9250.66,9786.8,602528.438,9573.342499999999,9057.31,9950.0,9057.31,66.15269581777989,483.1244505600007,513.1877673665357,-30.063316806535,9192.318285012852,9083.538825666074,8427.333572769341,639.2568751043693,0,Hold
2020-05-15,250,9787.62,9843.5,9100.0,9310.73,504107.096,9510.462500000001,9546.355,9843.5,9100.0,64.91417594335854,486.3802219738536,507.82625828799934,-21.446036314145715,9298.366356675237,9161.161311908605,8497.212858397126,646.7028125969144,0,Hold
2020-05-16,251,9311.21,9585.0,9210.03,9374.99,287768.201,9370.307499999999,9549.175,9585.0,9210.03,62.1223763512884,472.2077896402752,500.7025645584545,-28.494774918179303,9322.346737783491,9199.187891561585,8553.54154495215,627.2933259828491,0,Hold
2020-05-17,252,9374.99,9880.0,9317.16,9678.57,300859.34,9562.68,9343.099999999999,9880.0,9317.16,64.386393556292,471.0687011778973,494.77579188234307,-23.70709070444576,9402.457825188994,9265.277365823114,8618.647251729431,622.6895169840742,0,Hold
2020-05-18,253,9677.31,9958.67,9450.0,9731.1,363732.37,9704.27,9526.779999999999,9958.67,9450.0,65.99735085451447,476.1028774403894,491.04120899395235,-14.938331553562932,9503.06188345933,9345.09420840073,8688.68742903721,614.545265770926,0,Hold
2020-05-19,254,9731.11,9900.0,9462.0,9773.64,376313.845,9716.6875,9704.205,9900.0,9462.0,66.14199992442022,475.6119286153844,487.9553529182388,-12.34342430285443,9574.270422306221,9412.656625055142,8755.010014260617,601.9348896444313,0,Hold
2020-05-20,255,9772.66,9838.0,9281.42,9508.11,334423.59,9600.0475,9752.375,9838.0,9281.42,63.41314643376556,460.50258775687143,482.46479988596536,-21.962212129093928,9582.862781537482,9446.727693226934,8809.528561727675,598.6952546698291,0,Hold
2020-05-21,256,9508.0,9573.0,8812.2,9060.0,461439.193,9238.3,9640.385,9640.385,8812.2,55.73317829823564,414.5595419246238,468.88374829369707,-54.324206369073295,9468.008521024989,9408.831749003855,8837.191235164599,615.0873793362698,0,Hold
2020-05-22,257,9060.0,9259.38,8920.0,9166.4,276008.073,9101.445,9284.0,9284.0,8920.0,53.112482970861706,362.9227448546353,447.69154760588475,-84.76880275124944,9345.820680683326,9352.943249184973,8854.23986515398,597.1525665265362,0,Hold
2020-05-23,258,9166.43,9300.0,9076.9,9176.41,201589.66,9179.935000000001,9113.2,9300.0,9076.9,54.43580271161563,324.5920036191201,423.0716388085318,-98.47963518941174,9290.525453788885,9321.487203878614,8875.252454498886,570.4345260603551,0,Hold
2020-05-24,259,9176.32,9294.44,8674.0,8711.37,339643.378,8964.032500000001,9171.42,9294.44,8674.0,50.23580594632771,273.6387504731283,393.1850611414511,-119.5463106683228,9181.694469192591,9256.495439537048,8880.980199369926,574.0063456274727,0,Hold
2020-05-25,260,8711.37,8977.0,8623.38,8895.65,302980.106,8801.85,8943.845000000001,8977.0,8623.38,47.28450066820205,217.66208489751625,358.08046589266417,-140.4183809951479,9055.079646128394,9173.832632348494,8875.875025217027,558.264463796939,0,Hold
2020-05-26,261,8895.66,9011.82,8693.18,8837.05,275619.158,8859.4275,8803.51,9011.82,8693.18,48.44254641678959,175.91832030240585,321.64803677461254,-145.7297164722067,8989.862264085597,9116.668062830586,8874.813894557865,541.1484306685862,0,Hold
2020-05-27,262,8837.88,9230.0,8811.0,9197.32,272253.998,9019.05,8866.355,9230.0,8811.0,51.615883418084344,153.94174325150743,288.10677806999155,-134.16503481848412,8999.591509390399,9098.919324134115,8884.11944974768,532.4235427636872,0,Hold
2020-05-28,263,9197.32,9621.65,9110.97,9569.59,327412.374,9374.8825,9017.599999999999,9621.65,9017.599999999999,57.84479453071307,163.35480404352347,263.1563832646979,-99.80157922117445,9124.688506260267,9149.09444701882,8915.781582022024,537.5397182805667,0,Hold
2020-05-29,264,9569.58,9598.0,9317.42,9422.26,238691.299,9476.815,9383.455,9598.0,9317.42,59.45506088082718,176.9994835353482,245.925003318828,-68.92551978347981,9242.064004173513,9208.680002106306,8951.9772864077,519.1854526890977,0,Hold
2020-05-30,265,9422.11,9753.0,9326.01,9695.0,255234.058,9549.03,9495.92,9753.0,9326.01,60.603231760176044,191.4334120997646,235.02668507501534,-43.59327297525073,9344.386002782343,9270.561819905159,8990.496816316881,512.6000632113049,0,Hold
2020-05-31,266,9694.38,9698.0,9371.76,9446.43,219829.356,9552.6425,9558.555,9698.0,9371.76,60.66324313139955,200.84864488271342,228.191077036555,-27.34243215384157,9413.804835188228,9321.849216286038,9026.76427978031,499.28863012478314,0,Hold
2020-06-01,267,9446.49,10497.25,9420.85,10232.48,333740.457,9899.267499999998,9570.404999999999,10497.25,9420.85,66.01287706725044,233.58737546898192,229.2703367230404,4.317038745941517,9575.62572345882,9426.834358779484,9083.054810117063,540.5108708301558,1,Buy
2020-06-02,268,10232.41,10262.3,9264.15,9514.9,354168.517,9818.44,9839.485,10262.3,9264.15,63.83288975310432,250.12763589447422,233.44179655732717,16.68583933714706,9656.563815639212,9498.035384455941,9130.499015915962,573.1993800565732,0,Hold
2020-06-03,269,9514.9,9694.75,9382.33,9663.59,185389.412,9563.892500000002,9873.654999999999,9873.654999999999,9382.33,57.403655794391646,239.93028852533644,234.73949495092901,5.190793574407422,9625.67337709281,9510.009405463952,9158.459885856868,567.3512100525321,-1,Sell
2020-06-04,270,9663.58,9884.0,9440.0,9788.33,264515.319,9693.9775,9589.244999999999,9884.0,9440.0,59.640831053553676,239.58381650079355,235.70835926090194,3.8754572398916025,9648.441418061873,9543.458149925053,9193.009409349974,558.540409334494,0,Hold
2020-06-05,271,9788.32,9855.0,9580.52,9617.29,237103.042,9710.282500000001,9725.955,9855.0,9580.52,59.92493689301329,237.88274791745425,236.14323699221242,1.7395109252418308,9669.05511204125,9573.78984993868,9226.381866811267,538.2503800963158,0,Hold
2020-06-06,272,9616.64,9738.77,9528.0,9664.0,152526.703,9636.8525,9702.805,9738.77,9528.0,57.94658650911149,227.98142355253185,234.51087430427634,-6.529450751744491,9658.320908027501,9585.255786313464,9252.863843146026,514.8589243751504,0,Hold
2020-06-07,273,9664.01,9823.13,9373.0,9743.92,253986.313,9651.015,9640.32,9823.13,9373.0,58.232991168085086,218.75566886716297,231.35983321685367,-12.604164349690706,9655.885605351668,9597.212006983744,9278.55101455596,510.23542977692534,0,Hold
2020-06-08,274,9743.92,9816.0,9631.0,9778.87,162086.419,9742.4475,9703.965,9816.0,9631.0,60.12126740384882,216.32833207529802,228.35353298854255,-12.025200913244532,9684.739570234447,9623.618460259426,9308.47982006848,487.00432765000215,0,Hold
2020-06-09,275,9778.87,9890.0,9550.03,9771.66,204422.819,9747.64,9761.395,9890.0,9550.03,60.231227455223106,212.37550886713507,225.15792816426108,-12.782419297126012,9705.706380156298,9646.167831121347,9336.81273490277,476.50187567500194,0,Hold
2020-06-10,276,9771.66,10015.99,9681.21,9884.99,193628.149,9838.4625,9775.265,10015.99,9681.21,62.19479916619688,214.10343360299703,222.9470292520083,-8.843595649011263,9749.9584201042,9681.130498190192,9369.177235876785,466.378884555359,0,Hold
2020-06-11,277,9884.99,9970.1,9055.07,9278.03,404046.613,9547.0475,9828.325,9970.1,9055.07,53.130190020500194,189.77051499316985,216.31172640024062,-26.54121140707076,9682.321446736134,9656.75177124652,9380.65273678796,498.4253928014048,0,Hold
2020-06-12,278,9277.72,9550.0,9238.0,9458.91,211611.34,9381.157500000001,9581.51,9581.51,9238.0,48.77243843003291,155.3102452562016,204.1114301714328,-48.801184915231204,9581.933464490758,9606.643721928971,9380.68530215648,487.3600076013045,0,Hold
2020-06-13,279,9458.77,9497.85,9340.0,9468.54,113449.075,9441.29,9368.314999999999,9497.85,9340.0,50.36175799296482,131.33843568728298,189.55683127460284,-58.21839558731986,9535.052309660507,9576.579408850976,9384.595282662514,463.82357848692567,0,Hold
2020-06-14,280,9468.55,9477.0,9240.97,9339.61,143978.523,9381.5325,9463.655,9477.0,9240.97,48.74334008901731,106.29338903713506,172.9041428271093,-66.61075378997424,9483.87903977367,9541.116334514434,9384.397683781062,447.5526085950024,0,Hold
2020-06-15,281,9339.7,9490.83,8888.43,9422.01,413865.727,9285.2425,9404.08,9490.83,8888.43,46.16873166284069,77.7786272566791,153.87903971302327,-76.10041245634417,9417.666859849114,9494.593819148173,9378.000575150027,458.6131365525022,0,Hold
2020-06-16,282,9422.01,9595.0,9370.0,9519.12,225713.247,9476.532500000001,9380.855,9595.0,9370.0,51.634230049912695,69.81123694713278,137.06547915984518,-67.2542422127124,9437.28873989941,9491.309942939413,9384.357473527445,447.9805910844663,0,Hold
2020-06-17,283,9519.13,9569.0,9231.03,9458.45,227477.39,9444.4025,9470.565,9569.0,9231.03,50.7030526915519,60.2103330072041,121.69444992931697,-61.484116922112875,9439.659993266274,9482.781316950428,9388.231346203094,440.1226917212901,0,Hold
2020-06-18,284,9458.45,9483.85,9272.41,9381.59,158349.247,9399.075,9488.79,9488.79,9272.41,49.35090070678417,48.38623068381639,107.03280608021686,-58.646575396400465,9426.131662177517,9467.561986595803,9388.930936770637,424.1410708840552,0,Hold
2020-06-19,285,9381.99,9453.0,9239.0,9307.0,219510.059,9345.2475,9420.02,9453.0,9239.0,47.72329592027305,34.276991191889465,92.48164310255137,-58.20465191066191,9399.17027478501,9445.32298903293,9386.112650527371,409.13099439233696,0,Hold
2020-06-20,286,9307.0,9394.29,9165.0,9354.04,154462.29,9305.0825,9344.494999999999,9394.29,9165.0,46.491176904384275,19.62807716041425,77.91092991412395,-58.282852753709705,9367.807683190007,9419.82471829967,9380.884898880446,396.28520907859865,0,Hold
2020-06-21,287,9353.84,9420.47,9279.0,9293.51,110599.558,9336.705,9330.52,9420.47,9279.0,47.637419090915394,10.449918564125255,64.41872764412422,-53.96880907999896,9357.44012212667,9404.712042245183,9378.034582823644,378.08412271584154,0,Hold
2020-06-22,288,9293.39,9795.0,9273.0,9686.99,260561.647,9512.095,9323.675,9795.0,9273.0,53.57726311104237,17.131191247213792,54.96122036474214,-37.83002911752835,9408.991748084447,9424.236216382422,9386.683641996313,388.36382823613854,0,Hold
2020-06-23,289,9686.99,9723.23,9585.0,9631.66,164673.499,9656.720000000001,9490.189999999999,9723.23,9490.189999999999,57.82566387617854,33.707616383568165,50.71049956850735,-17.002883184939186,9491.567832056298,9466.505995221982,9404.105342512681,377.2692690764144,0,Hold
2020-06-24,290,9631.65,9678.0,9210.0,9298.4,300450.251,9454.5125,9659.325,9678.0,9210.0,50.822570238476274,30.180198853548063,46.6044394255155,-16.424240571967438,9479.2160547042,9464.325359727076,9407.357417189281,383.75003557095624,0,Hold
2020-06-25,291,9298.78,9350.9,9005.0,9246.75,272566.502,9225.3575,9465.025,9465.025,9005.0,44.2780928211224,8.792447810332305,39.04204110247886,-30.249593292146557,9394.596536469468,9420.876657958515,9395.615487048039,389.1982473158879,0,Hold
2020-06-26,292,9246.75,9297.16,9038.52,9159.99,249348.67,9185.605,9272.765,9297.16,9038.52,43.237926004979855,-11.235675631623963,28.9864977556583,-40.22217338728226,9324.932690979645,9378.099992875148,9382.06642336752,379.8726582218959,0,Hold
2020-06-27,293,9159.99,9195.75,8816.4,9008.0,237840.165,9045.035,9203.369999999999,9203.369999999999,8816.4,39.687498146809915,-38.01274470288081,15.586649263950477,-53.599393966831286,9231.633460653098,9317.542721443302,9360.322460569616,380.37961120604615,0,Hold
2020-06-28,294,9008.0,9188.0,8932.68,9114.0,153842.891,9060.67,9083.994999999999,9188.0,8932.68,40.2749366140816,-57.31149973360516,1.0070194644393506,-58.31851919804451,9174.6456404354,9270.838590271793,9340.990043758673,371.44678183418574,0,Hold
2020-06-29,295,9114.01,9233.0,9022.0,9189.48,176660.525,9139.622500000001,9061.0,9233.0,9022.0,43.27927926207588,-65.48027931911747,-12.290440292272013,-53.18983902684546,9162.971260290267,9246.981119313285,9327.99858932263,359.98629741745816,0,Hold
2020-06-30,296,9189.99,9205.0,9063.97,9138.87,143469.832,9149.4575,9151.744999999999,9205.0,9063.97,43.659474695954025,-70.3495478910263,-23.90226181202287,-46.44728607900343,9158.466673526846,9229.249552165415,9316.47980936633,344.3465618876398,0,Hold
2020-07-01,297,9138.88,9293.0,9090.0,9233.29,161642.185,9188.7925,9164.43,9293.0,9090.0,45.24041254596457,-70.22496289305127,-33.16680202822855,-37.05816086482272,9168.57528235123,9221.893724498974,9308.241918439471,334.2503788956655,0,Hold
2020-07-02,298,9233.29,9262.99,8936.0,9087.72,230747.519,9130.0,9186.085,9262.99,8936.0,43.2853429373991,-74.01706908673623,-41.33685543993009,-32.68021364680614,9155.71685490082,9205.185774590069,9296.742439830472,333.73178040311797,0,Hold
2020-07-03,299,9087.72,9124.52,9036.06,9057.52,96947.338,9076.454999999998,9160.505000000001,9160.505000000001,9036.06,41.52527331977274,-80.41598910644461,-49.152682173233,-31.26330693321161,9129.296236600547,9181.780179210054,9282.530346938183,318.78272466003824,0,Hold
2020-07-04,300,9058.07,9194.0,9042.84,9137.18,100215.438,9108.0225,9072.619999999999,9194.0,9042.84,42.99688597710297,-81.99476132579912,-55.721098003746235,-26.273663322052883,9122.204991067032,9168.369692080953,9271.27177616798,306.80967289860695,0,Hold
2020-07-05,301,9137.18,9146.35,8900.0,9071.86,139545.566,9063.8475,9097.625,9146.35,8900.0,41.425739638335784,-85.82120951673824,-61.74112030634464,-24.080089210393595,9102.75249404469,9149.365657157143,9257.889564802304,302.4911248344207,0,Hold
2020-07-06,302,9071.87,9379.0,9058.1,9339.6,199643.828,9212.1425,9104.52,9379.0,9058.1,48.260683546891634,-76.0113189595886,-64.59516003699343,-11.416158922595173,9139.215829363126,9160.779628583115,9254.938141266672,303.80604448910486,0,Hold
2020-07-07,303,9339.59,9380.0,9201.23,9258.51,127833.975,9294.8325,9205.735,9380.0,9201.23,51.648714238354586,-60.862928136073606,-63.84871365680947,2.985785520735867,9191.088052908752,9185.15287793164,9257.51197086237,294.87489845416883,0,Hold
2020-07-08,304,9258.51,9470.0,9233.47,9436.08,170243.001,9349.515000000001,9299.05,9470.0,9233.47,53.80308135241078,-43.93879939245198,-59.866730803937976,15.927931411485993,9243.897035272501,9215.036900125888,9263.447650161572,290.70740570744255,0,Hold
2020-07-09,305,9436.08,9440.81,9164.33,9236.28,188355.856,9319.375,9347.295,9440.81,9164.33,52.41676773200511,-32.582757791125914,-54.409936201375565,21.82717841024965,9269.056356848334,9234.007463739363,9267.055866280181,289.69116244262517,0,Hold
2020-07-10,306,9236.29,9317.24,9121.42,9288.39,140849.874,9240.835,9336.18,9336.18,9121.42,48.88219158351066,-29.579559866542695,-49.443860934408995,19.8643010678663,9259.64923789889,9235.248833968568,9265.364197487912,284.33893655386623,0,Hold
2020-07-11,307,9288.39,9301.74,9178.91,9233.5,74976.521,9250.634999999998,9262.34,9301.74,9178.91,49.34122222351585,-26.10777163655075,-44.77664307483735,18.6688714382866,9256.644491932593,9238.046318701554,9264.41392668224,272.80258394287574,0,Hold
2020-07-12,308,9233.5,9349.0,9155.0,9300.69,127841.882,9259.5475,9260.945,9349.0,9155.0,49.78287346781286,-22.379216508932586,-40.2971577616564,17.917941252723814,9257.612161288396,9241.95562439218,9264.099963670484,267.17382794695607,0,Hold
2020-07-13,309,9300.7,9345.0,9200.0,9241.2,136117.659,9271.725,9267.095000000001,9345.0,9200.0,50.4189129478775,-18.231525551294908,-35.8840313195841,17.652505768289195,9262.316440858931,9247.368238139055,9264.591901498194,258.4471259507449,0,Hold
2020-07-14,310,9241.18,9279.0,9116.0,9254.17,129704.278,9222.5875,9270.95,9279.0,9116.0,47.78866485367302,-18.69394402549551,-32.446013860766385,13.752069835270873,9249.073460572621,9242.8626493865,9261.881940111214,251.62947409712027,0,Hold
2020-07-15,311,9254.17,9272.56,9156.0,9197.3,104107.708,9220.0075,9247.675,9272.56,9156.0,47.64811180686253,-19.049013268524504,-29.766613742318007,10.717600473793503,9239.384807048415,9238.707167679862,9259.180363329846,241.9816545187545,0,Hold
2020-07-16,312,9197.75,9223.0,9044.02,9132.0,148089.45,9149.192500000001,9225.735,9225.735,9044.02,43.83704246921958,-24.75917847866367,-28.76512668958714,4.005948210923471,9209.320704698945,9222.43177355625,9252.084372147277,237.6768934817006,0,Hold
2020-07-17,313,9132.0,9187.0,9087.0,9151.69,80940.584,9139.4225,9164.875,9187.0,9087.0,43.32221021440815,-29.730171979728766,-28.958135747615465,-0.772036232113301,9186.021303132631,9207.339178364206,9244.81586426681,227.84282966157912,0,Hold
2020-07-18,314,9151.7,9210.0,9121.98,9171.8,63233.596,9163.869999999999,9141.845000000001,9210.0,9121.98,45.06093304147869,-31.33579170871417,-29.43366693983521,-1.9021247688789593,9178.637535421754,9199.435691388895,9239.593550443144,217.8554846857521,0,Hold
2020-07-19,315,9171.79,9239.59,9108.0,9210.51,75554.579,9182.4725,9161.75,9239.59,9108.0,46.40815060444377,-30.75269273046979,-29.697472097962127,-1.0552206325076625,9179.915856947837,9196.351474772731,9235.908321382296,211.69366435105553,0,Hold
2020-07-20,316,9210.68,9221.0,9131.01,9161.13,72429.691,9180.955,9191.150000000001,9221.0,9131.01,46.30839019788737,-30.06644489588507,-29.771266657546718,-0.29517823833835166,9180.262237965226,9193.552115723143,9232.362945809246,203.00054546883726,0,Hold
2020-07-21,317,9161.28,9439.6,9152.62,9388.01,179211.347,9285.3775,9185.904999999999,9439.6,9152.62,53.68615573878614,-20.856148787355778,-27.988243083508532,7.132094296152754,9215.300658643486,9210.247640137117,9235.783239628003,208.99907793534885,0,Hold
2020-07-22,318,9388.0,9543.0,9272.0,9518.25,126598.902,9430.3125,9274.645,9543.0,9272.0,61.577755142241635,-1.8406615366566257,-22.758726774138154,20.918065237481528,9286.971272428991,9250.259432839459,9248.333514490714,213.42771522568108,1,Buy
2020-07-23,319,9518.25,9678.32,9439.86,9604.41,166990.147,9560.21,9453.125,9678.32,9439.86,67.0043037616461,23.44068216730011,-13.5188449858505,36.95952715315061,9378.050848285995,9306.614081414102,9268.45457807196,215.89769985241813,0,Hold
2020-07-24,320,9604.41,9650.0,9470.0,9539.7,133975.068,9566.0275,9561.33,9650.0,9470.0,67.2275428549323,43.44494652604226,-2.1260866834719483,45.571033209514205,9440.709732190664,9353.780157520629,9287.652831099576,213.33357843438827,0,Hold
2020-07-25,321,9539.7,9735.1,9526.31,9701.49,133377.589,9625.65,9572.055,9735.1,9526.31,69.50475530375843,63.378914937866284,10.974913640795698,52.404001297070586,9502.35648812711,9403.211037971423,9309.459100060894,213.00903711764633,0,Hold
2020-07-26,322,9701.54,10300.0,9655.2,9939.69,261998.786,9899.1075,9620.595000000001,10300.0,9620.595000000001,77.29672687144577,100.08870312447652,28.797671537531865,71.29103158694465,9634.606825418074,9493.374031067528,9347.50093231503,246.3230344663858,0,Hold
2020-07-27,323,9939.68,11488.0,9928.61,11047.58,744752.4,10600.9675,9820.615000000002,11488.0,9820.615000000002,86.69407916472545,183.69815309262412,59.777767848550326,123.9203852440738,9956.727050278716,9694.754661782523,9428.369743133417,347.8274605759295,0,Hold
2020-07-28,324,11047.58,11270.0,10580.0,10919.94,499486.679,10954.380000000001,10493.630000000001,11270.0,10493.630000000001,89.13320683388923,275.30315630877703,102.88284554059567,172.42031076818137,10289.278033519146,9923.777450549336,9526.822017769971,378.43764196336303,0,Hold
2020-07-29,325,10919.94,11364.8,10844.34,11113.03,356188.761,11060.5275,10983.76,11364.8,10844.34,89.74146439325693,352.40370690480813,152.78701781343818,199.61668909136995,10546.361189012765,10130.459277722184,9625.770758559007,388.58209610883705,0,Hold
2020-07-30,326,11113.01,11195.52,10826.55,11111.96,230327.988,11061.76,11016.485,11195.52,10826.55,89.74863951808024,408.89244361788406,204.00810297432736,204.8843406435567,10718.160792675179,10299.786681772695,9718.41522574875,387.1812321010631,0,Hold
2020-07-31,327,11111.97,11450.42,10971.78,11343.68,307399.731,11219.4625,11112.485,11450.42,10971.78,90.64979845936062,461.07051433476227,255.42058524641436,205.6499290883479,10885.261361783454,10467.000466904932,9815.256985377862,393.7140012367014,0,Hold
2020-08-01,328,11343.67,11887.45,11201.0,11811.42,386322.642,11560.885,11227.825,11887.45,11201.0,92.24020569599003,523.9323872401819,309.1229456451679,214.80944159501405,11110.46924118897,10665.888563831308,9927.87814761155,414.6237154340799,0,Hold
2020-08-02,329,11811.43,12154.25,10490.0,11079.72,492803.351,11383.85,11577.545,12154.25,10490.0,84.23905352123279,553.0899527673337,357.91634706960104,195.17360569773263,11201.596160792647,10796.42700677107,10021.811815507579,503.88273576021703,0,Hold
2020-08-03,330,11080.7,11483.0,10923.0,11227.07,238654.591,11178.4425,11445.575,11483.0,10923.0,76.00153376354599,553.2453963824264,396.9821569321661,156.2632394502603,11193.878273861765,10865.884369176329,10096.433149990962,507.8911117773444,0,Hold
2020-08-04,331,11227.07,11427.38,11025.0,11200.05,200044.934,11219.875,11153.885,11427.38,11025.0,76.50070252080468,550.3675485437379,427.65923525448045,122.70831328925749,11202.543849241178,10930.246302053358,10168.913269346385,500.3546037932483,0,Hold
2020-08-05,332,11200.06,11798.56,11103.0,11752.5,263510.011,11463.529999999999,11213.56,11798.56,11103.0,79.23594009726814,561.2776956952621,454.3829273426368,106.8947683526253,11289.539232827452,11027.20697440729,10252.436929388554,514.2978463794449,0,Hold
2020-08-06,333,11752.5,11916.02,11571.78,11770.56,236459.595,11752.715,11476.279999999999,11916.02,11476.279999999999,81.92501682757545,586.4980936550583,480.80596060512113,105.69213304993713,11443.931155218303,11159.117524515055,10349.22906297639,509.88300020948463,0,Hold
2020-08-07,334,11769.97,11920.0,11318.93,11596.06,273935.127,11651.24,11761.529999999999,11920.0,11318.93,78.10271453507066,591.4790539522764,502.9405792745522,88.53847467772425,11513.034103478869,11248.594338239589,10433.229768590818,516.3963573373786,0,Hold
2020-08-08,335,11596.26,11819.0,11513.69,11765.72,154707.303,11673.667500000001,11683.015,11819.0,11513.69,78.34321119092385,590.4301020033472,520.4384838203111,69.99161818303605,11566.578568985913,11325.880367650572,10513.258009326895,501.3187603847087,0,Hold
2020-08-09,336,11765.72,11811.0,11526.9,11685.99,125463.463,11697.4025,11680.99,11811.0,11526.9,78.61094511946973,584.7731156957452,533.3054101953979,51.46770550034728,11610.18654599061,11393.42984625956,10589.654428079999,485.8031346429438,0,Hold
2020-08-10,337,11685.99,12100.0,11384.9,11896.89,290418.014,11766.945,11725.855,12100.0,11384.9,79.4139676785536,579.2244726832832,542.489222692975,36.73524999030826,11662.43936399374,11461.341692394184,10665.608658526451,502.18148216844787,0,Hold
2020-08-11,338,11896.86,11944.0,11127.0,11392.64,336861.638,11590.125,11791.439999999999,11944.0,11127.0,72.0110786717211,554.1710974150228,544.8255976373846,9.345499777638224,11638.334575995828,11484.756839231604,10725.25487410539,524.6685191564159,0,Hold
2020-08-12,339,11392.64,11630.0,11140.0,11568.36,213799.491,11432.75,11644.75,11644.75,11140.0,66.10464463222009,515.6729134023954,538.9950607903868,-23.322147387991436,11569.80638399722,11475.301050280403,10770.899720937303,523.2457677881005,-1,Sell
2020-08-13,340,11568.37,11798.0,11272.0,11790.0,248214.725,11607.0925,11480.5,11798.0,11272.0,69.12580573130982,493.54156794062146,529.9043622204338,-36.362794279812306,11582.23508933148,11499.263132047601,10824.847642167155,523.442498660379,0,Hold
2020-08-14,341,11790.0,11868.42,11644.6,11767.89,159019.959,11767.727499999999,11679.185000000001,11868.42,11644.6,71.63448933194323,483.39197741711723,520.6018852597705,-37.20990784265325,11644.065892887653,11548.074835311674,10885.678600737016,504.71999875606616,0,Hold
2020-08-15,342,11767.89,11993.58,11682.0,11859.04,222262.987,11825.6275,11778.945,11993.58,11682.0,72.50180562564962,474.5500819651752,511.3915246008515,-36.84144263567629,11704.58642859177,11598.538956164095,10946.320465205596,490.9242845592043,0,Hold
2020-08-16,343,11858.91,11945.0,11688.0,11921.23,165733.721,11853.285,11813.465,11945.0,11688.0,72.92763164034673,464.4209891527971,501.99741751124066,-37.576428358443536,11754.15261906118,11644.856418679714,11004.834306160075,474.21540709068967,0,Hold
