datetime,Unnamed: 0,open,high,low,close,volume,signals,HA_close,HA_open,HA_high,HA_low,RSI,MACD,MACD_Signal,MACD_Hist,ema_10,ema_30,ema_200,ema_20,ATR,ADX,ADX_Pos,ADX_Neg,PSAR,trade_type
2020-05-18,253,9677.31,9958.67,9450.0,9731.1,363732.37,0,9704.27,9526.779999999999,9958.67,9450.0,65.99735085451447,476.1028774403894,491.04120899395235,-14.938331553562932,9345.09420840073,8688.68742903721,8128.302306196213,9002.38891730239,614.545265770926,33.742648078832715,27.06951550495899,13.106528511472227,8096.0399984,
2020-05-19,254,9731.11,9900.0,9462.0,9773.64,376313.845,0,9716.6875,9704.205,9900.0,9462.0,66.14199992442022,475.6119286153844,487.9553529182388,-12.34342430285443,9412.656625055142,8755.010014260617,8149.3405206836815,9070.417353749783,601.9348896444313,33.81492388735383,25.6625707628497,12.4253134607949,8170.545198463999,
2020-05-20,255,9772.66,9838.0,9281.42,9508.11,334423.59,0,9600.0475,9752.375,9838.0,9281.42,63.41314643376556,460.50258775687143,482.46479988596536,-21.962212129093928,9446.727693226934,8809.528561727675,8168.555182661381,9120.858320059328,598.6952546698291,33.33216931767715,23.958475359920627,13.754670800628874,8242.07019052544,
2020-05-21,256,9508.0,9573.0,8812.2,9060.0,461439.193,0,9238.3,9640.385,9640.385,8812.2,55.73317829823564,414.5595419246238,468.88374829369707,-54.324206369073295,9408.831749003855,8837.191235164599,8182.723988189045,9132.04324195844,615.0873793362698,31.633067746605352,21.654267327830503,17.880749835605535,8310.734182904422,
2020-05-22,257,9060.0,9259.38,8920.0,9166.4,276008.073,0,9101.445,9284.0,9284.0,8920.0,53.112482970861706,362.9227448546353,447.69154760588475,-84.76880275124944,9352.943249184973,8854.23986515398,8194.892478411706,9129.129123676685,597.1525665265362,30.055330573467252,20.71144135310229,17.10222266877042,8376.651615588245,
2020-05-23,258,9166.43,9300.0,9076.9,9176.41,201589.66,0,9179.935000000001,9113.2,9300.0,9076.9,54.43580271161563,324.5920036191201,423.0716388085318,-98.47963518941174,9321.487203878614,8875.252454498886,8207.939399227445,9133.96777856462,570.4345260603551,28.625314674779677,20.333193039347336,16.62445331631397,8439.932350964717,
2020-05-24,259,9176.32,9294.44,8674.0,8711.37,339643.378,0,8964.032500000001,9171.42,9294.44,8674.0,50.23580594632771,273.6387504731283,393.1850611414511,-119.5463106683228,9256.495439537048,8880.980199369926,8217.953877383374,9117.78346632037,574.0063456274727,26.871205548758546,18.763334051487664,20.35456690630479,8500.681856926129,
2020-05-25,260,8711.37,8977.0,8623.38,8895.65,302980.106,0,8801.85,8943.845000000001,8977.0,8623.38,47.28450066820205,217.66208489751625,358.08046589266417,-140.4183809951479,9173.832632348494,8875.875025217027,8225.68760086174,9087.694564766049,558.264463796939,25.35919352976466,17.914390505615042,20.081298834558797,8559.001382649083,
2020-05-26,261,8895.66,9011.82,8693.18,8837.05,275619.158,0,8859.4275,8803.51,9011.82,8693.18,48.44254641678959,175.91832030240585,321.64803677461254,-145.7297164722067,9116.668062830586,8874.813894557865,8234.081506810591,9065.954844312138,541.1484306685862,23.861032245710202,17.62053907188914,19.23670549265692,8614.98812734312,
2020-05-27,262,8837.88,9230.0,8811.0,9197.32,272253.998,0,9019.05,8866.355,9230.0,8811.0,51.615883418084344,153.94174325150743,288.10677806999155,-134.16503481848412,9098.919324134115,8884.11944974768,8244.478440495219,9061.487716282412,532.4235427636872,22.422164376369928,19.55710071219042,18.155372553364078,8623.38,
2020-05-28,263,9197.32,9621.65,9110.97,9569.59,327412.374,0,9374.8825,9017.599999999999,9621.65,9017.599999999999,57.84479453071307,163.35480404352347,263.1563832646979,-99.80157922117445,9149.09444701882,8915.781582022024,8259.450679693957,9091.33483854123,537.5397182805667,21.983338272974596,23.191587401820513,16.69810445113036,8676.791599999999,
2020-05-29,264,9569.58,9598.0,9317.42,9422.26,238691.299,0,9476.815,9383.455,9598.0,9317.42,59.45506088082718,176.9994835353482,245.925003318828,-68.92551978347981,9208.680002106306,8951.9772864077,8275.574710426488,9128.047234870637,519.1854526890977,21.57585689125036,22.29635326148462,16.053529635075588,8728.066735999999,
2020-05-30,265,9422.11,9753.0,9326.01,9695.0,255234.058,0,9549.03,9495.92,9753.0,9326.01,60.603231760176044,191.4334120997646,235.02668507501534,-43.59327297525073,9270.561819905159,8990.496816316881,8292.441667904282,9168.140831549623,512.6000632113049,21.53535348666381,23.129595469833514,15.098357714033305,8777.290866559999,
2020-05-31,266,9694.38,9698.0,9371.76,9446.43,219829.356,0,9552.6425,9558.555,9698.0,9371.76,60.66324313139955,200.84864488271342,228.191077036555,-27.34243215384157,9321.849216286038,9026.76427978031,8309.133069653895,9204.760038068707,499.28863012478314,21.497743182404864,22.050088293966237,14.39368540286524,8824.546031897598,
2020-06-01,267,9446.49,10497.25,9420.85,10232.48,333740.457,0,9899.267499999998,9570.404999999999,10497.25,9420.85,66.01287706725044,233.58737546898192,229.2703367230404,4.317038745941517,9426.834358779484,9083.054810117063,8330.194452837288,9270.903605871687,540.5108708301558,22.88776165434278,29.4756406736889,12.346235771039602,8869.910990621695,
2020-06-02,268,10232.41,10262.3,9264.15,9514.9,354168.517,0,9818.44,9839.485,10262.3,9264.15,63.83288975310432,250.12763589447422,233.44179655732717,16.68583933714706,9498.035384455941,9130.499015915962,8349.906314389113,9323.049929122002,573.1993800565732,23.66878952885232,25.809363313431845,12.763269016086939,8967.551331184393,
2020-06-03,269,9514.9,9694.75,9382.33,9663.59,185389.412,0,9563.892500000002,9873.654999999999,9873.654999999999,9382.33,57.403655794391646,239.93028852533644,234.73949495092901,5.190793574407422,9510.009405463952,9158.459885856868,8365.985601615746,9345.987316824669,567.3512100525321,24.39402969803975,24.21287356976454,11.973771505730106,9059.33325131333,
2020-06-04,270,9663.58,9884.0,9440.0,9788.33,264515.319,0,9693.9775,9589.244999999999,9884.0,9440.0,59.640831053553676,239.58381650079355,235.70835926090194,3.8754572398916025,9543.458149925053,9193.009409349974,8383.574898283086,9379.129239031843,558.540409334494,25.08571819523999,22.970347296551356,11.293893014784546,9145.608256234531,
2020-06-05,271,9788.32,9855.0,9580.52,9617.29,237103.042,0,9710.282500000001,9725.955,9855.0,9580.52,59.92493689301329,237.88274791745425,236.14323699221242,1.7395109252418308,9573.78984993868,9226.381866811267,8401.147184398542,9410.667644838335,538.2503800963158,25.728000371211643,22.133654777946425,10.882514132724138,9226.70676086046,
2020-06-06,272,9616.64,9738.77,9528.0,9664.0,152526.703,0,9636.8525,9702.805,9738.77,9528.0,57.94658650911149,227.98142355253185,234.51087430427634,-6.529450751744491,9585.255786313464,9252.863843146026,8417.514142221078,9432.209059615638,514.8589243751504,26.11152460018639,21.48644414038598,11.29293065049478,9302.939355208831,
2020-06-07,273,9664.01,9823.13,9373.0,9743.92,253986.313,-1,9651.015,9640.32,9823.13,9373.0,58.232991168085086,218.75566886716297,231.35983321685367,-12.604164349690706,9597.212006983744,9278.55101455596,8433.851901926759,9453.047720604623,510.23542977692534,25.849753670519355,20.132490296318593,12.751180889903383,10497.25,exit
2020-06-08,274,9743.92,9816.0,9631.0,9778.87,162086.419,0,9742.4475,9703.965,9816.0,9631.0,60.12126740384882,216.32833207529802,228.35353298854255,-12.025200913244532,9623.618460259426,9308.47982006848,8451.18429395422,9480.609604356563,487.00432765000215,25.606680664399963,19.586219013245167,12.405192696544978,10474.765,
2020-06-09,275,9778.87,9890.0,9550.03,9771.66,204422.819,0,9747.64,9761.395,9890.0,9550.03,60.231227455223106,212.37550886713507,225.15792816426108,-12.782419297126012,9646.167831121347,9336.81273490277,8468.355892709793,9506.041070608318,476.50187567500194,25.04476063971259,18.588062714761662,12.986753387244763,10452.7297,
2020-06-10,276,9771.66,10015.99,9681.21,9884.99,193628.149,0,9838.4625,9775.265,10015.99,9681.21,62.19479916619688,214.10343360299703,222.9470292520083,-8.843595649011263,9681.130498190192,9369.177235876785,8486.503000091121,9537.700254359906,466.378884555359,24.878558312384587,19.564596812399397,12.320877660886719,10431.135106,
2020-06-11,277,9884.99,9970.1,9055.07,9278.03,404046.613,0,9547.0475,9828.325,9970.1,9055.07,53.130190020500194,189.77051499316985,216.31172640024062,-26.54121140707076,9656.75177124652,9380.65273678796,8500.549947109783,9538.590468230392,498.4253928014048,23.62330264239191,16.999061244870255,19.678337495865257,10409.97240388,
2020-06-12,278,9277.72,9550.0,9238.0,9458.91,211611.34,0,9381.157500000001,9581.51,9581.51,9238.0,48.77243843003291,155.3102452562016,204.1114301714328,-48.801184915231204,9606.643721928971,9380.68530215648,8512.213623307003,9523.59685220845,487.3600076013045,22.45770809168442,16.143233426574305,18.687619925984162,10355.7763077248,
2020-06-13,279,9458.77,9497.85,9340.0,9468.54,113449.075,0,9441.29,9368.314999999999,9497.85,9340.0,50.36175799296482,131.33843568728298,189.55683127460284,-58.21839558731986,9576.579408850976,9384.595282662514,8524.519270680421,9515.758104379074,463.82357848692567,21.37537029459889,15.75081060606061,18.23334609333483,10303.748055415808,
2020-06-14,280,9468.55,9477.0,9240.97,9339.61,143978.523,0,9381.5325,9463.655,9477.0,9240.97,48.74334008901731,106.29338903713506,172.9041428271093,-66.61075378997424,9541.116334514434,9384.397683781062,8535.870439280681,9502.97471348583,447.5526085950024,20.675571141055116,15.157478311380904,19.12699735102801,10253.800933199176,
2020-06-15,281,9339.7,9490.83,8888.43,9422.01,413865.727,0,9285.2425,9404.08,9490.83,8888.43,46.16873166284069,77.7786272566791,153.87903971302327,-76.10041245634417,9494.593819148173,9378.000575150027,8545.795897038553,9482.238312201465,458.6131365525022,20.974342184709624,13.735354551211929,22.823218305798836,10205.85169587121,
2020-06-16,282,9422.01,9595.0,9370.0,9519.12,225713.247,0,9476.532500000001,9380.855,9595.0,9370.0,51.634230049912695,69.81123694713278,137.06547915984518,-67.2542422127124,9491.309942939413,9384.357473527445,8558.123534163871,9481.694901515611,447.9805910844663,20.844975443223525,14.717917991843644,21.695991051307335,10126.806394118938,
2020-06-17,283,9519.13,9569.0,9231.03,9458.45,227477.39,0,9444.4025,9470.565,9569.0,9231.03,50.7030526915519,60.2103330072041,121.69444992931697,-61.484116922112875,9482.781316950428,9388.231346203094,8569.862328413355,9478.14324422841,440.1226917212901,21.079961617087775,13.910640703455615,22.761344292254986,10052.5038104718,
2020-06-18,284,9458.45,9483.85,9272.41,9381.59,158349.247,0,9399.075,9488.79,9488.79,9272.41,49.35090070678417,48.38623068381639,107.03280608021686,-58.646575396400465,9467.561986595803,9388.930936770637,8580.845277705894,9470.612935254276,424.1410708840552,21.298163064247433,13.40373650811082,21.93192017302191,9982.659381843492,
2020-06-19,285,9381.99,9453.0,9239.0,9307.0,219510.059,0,9345.2475,9420.02,9453.0,9239.0,47.72329592027305,34.276991191889465,92.48164310255137,-58.20465191066191,9445.32298903293,9386.112650527371,8590.969810451512,9458.673369991964,409.13099439233696,21.592135354846423,12.902953899515811,21.695804577563713,9917.005618932882,
2020-06-20,286,9307.0,9394.29,9165.0,9354.04,154462.29,0,9305.0825,9344.494999999999,9394.29,9165.0,46.491176904384275,19.62807716041425,77.91092991412395,-58.282852753709705,9419.82471829967,9380.884898880446,8600.428256670697,9444.045668087969,396.28520907859865,22.071065328108098,12.369694694148755,22.132966088101796,9855.29108179691,
2020-06-21,287,9353.84,9420.47,9279.0,9293.51,110599.558,0,9336.705,9330.52,9420.47,9279.0,47.637419090915394,10.449918564125255,64.41872764412422,-53.96880907999896,9404.712042245183,9378.034582823644,8610.18026651612,9433.822747317685,378.08412271584154,22.38276971728291,12.533690565415737,21.54142148496242,9797.279416889094,
2020-06-22,288,9293.39,9795.0,9273.0,9686.99,260561.647,0,9512.095,9323.675,9795.0,9273.0,53.57726311104237,17.131191247213792,54.96122036474214,-37.83002911752835,9424.236216382422,9386.683641996313,8622.12615702584,9441.277247573142,388.36382823613854,21.021735357319876,18.218789227715902,19.473290447989942,8888.43,
2020-06-23,289,9686.99,9723.23,9585.0,9631.66,164673.499,0,9656.720000000001,9490.189999999999,9723.23,9490.189999999999,57.82566387617854,33.707616383568165,50.71049956850735,-17.002883184939186,9466.505995221982,9404.105342512681,8635.829386734107,9461.795604947129,377.2692690764144,19.757917737354205,17.41494755552125,18.61409820633257,8906.5614,
2020-06-24,290,9631.65,9678.0,9210.0,9298.4,300450.251,0,9454.5125,9659.325,9678.0,9210.0,50.822570238476274,30.180198853548063,46.6044394255155,-16.424240571967438,9464.325359727076,9407.357417189281,8646.672871678027,9461.101975904545,383.75003557095624,19.529426233171936,15.897926671266138,22.207881407839263,8924.330172,
2020-06-25,291,9298.78,9350.9,9005.0,9246.75,272566.502,0,9225.3575,9465.025,9465.025,9005.0,44.2780928211224,8.792447810332305,39.04204110247886,-30.249593292146557,9420.876657958515,9395.615487048039,8654.337568741894,9438.650121056493,389.1982473158879,19.897413182576365,14.555708815620596,24.09524480287114,8941.74356856,
2020-06-26,292,9246.75,9297.16,9038.52,9159.99,249348.67,0,9185.605,9272.765,9297.16,9038.52,43.237926004979855,-11.235675631623963,28.9864977556583,-40.22217338728226,9378.099992875148,9382.06642336752,8661.374223460545,9414.55058571778,379.8726582218959,20.23911534988047,13.847823376598676,22.92342464889028,8958.808697188799,
2020-06-27,293,9159.99,9195.75,8816.4,9008.0,237840.165,0,9045.035,9203.369999999999,9203.369999999999,8816.4,39.687498146809915,-38.01274470288081,15.586649263950477,-53.599393966831286,9317.542721443302,9360.322460569616,8666.45582314981,9379.358625173229,380.37961120604615,21.142759318896083,12.841555642575237,25.4286893090896,9795.0,
2020-06-28,294,9008.0,9188.0,8932.68,9114.0,153842.891,0,9060.67,9083.994999999999,9188.0,8932.68,40.2749366140816,-57.31149973360516,1.0070194644393506,-58.31851919804451,9270.838590271793,9340.990043758673,8671.677202975641,9349.007327537684,371.44678183418574,21.981857290124868,12.211066172163582,24.18020187485727,9775.428,
2020-06-29,295,9114.01,9233.0,9022.0,9189.48,176660.525,0,9139.622500000001,9061.0,9233.0,9022.0,43.27927926207588,-65.48027931911747,-12.290440292272013,-53.18983902684546,9246.981119313285,9327.99858932263,8677.875153929606,9329.065915391237,359.98629741745816,22.524014055973716,12.592720587404477,23.16785727169109,9756.24744,
2020-06-30,296,9189.99,9205.0,9063.97,9138.87,143469.832,0,9149.4575,9151.744999999999,9205.0,9063.97,43.659474695954025,-70.3495478910263,-23.90226181202287,-46.44728607900343,9229.249552165415,9316.47980936633,8684.12127771862,9311.960352020642,344.3465618876398,23.027445338547643,12.224331050934401,22.49010093285357,9737.4504912,
2020-07-01,297,9138.88,9293.0,9090.0,9233.29,161642.185,0,9188.7925,9164.43,9293.0,9090.0,45.24041254596457,-70.22496289305127,-33.16680202822855,-37.05816086482272,9221.893724498974,9308.241918439471,8690.805664768703,9300.23008039963,334.2503788956655,22.99890251941758,13.574572237883567,21.514465648287207,9719.029481376,
2020-07-02,298,9233.29,9262.99,8936.0,9087.72,230747.519,0,9130.0,9186.085,9262.99,8936.0,43.2853429373991,-74.01706908673623,-41.33685543993009,-32.68021364680614,9205.185774590069,9296.742439830472,8696.622808281702,9284.01769179014,333.73178040311797,23.479391720775148,12.624547261291921,23.304822320697202,9700.97689174848,
2020-07-03,299,9087.72,9124.52,9036.06,9057.52,96947.338,0,9076.454999999998,9160.505000000001,9160.505000000001,9036.06,41.52527331977274,-80.41598910644461,-49.152682173233,-31.26330693321161,9181.780179210054,9282.530346938183,8701.653698238237,9264.249816381556,318.78272466003824,23.92556026489289,12.27252473882575,22.654991307421067,9683.28535391351,
2020-07-04,300,9058.07,9194.0,9042.84,9137.18,100215.438,0,9108.0225,9072.619999999999,9194.0,9042.84,42.99688597710297,-81.99476132579912,-55.721098003746235,-26.273663322052883,9168.369692080953,9271.27177616798,8707.036066473493,9249.371024345217,306.80967289860695,24.130285820738624,12.62043357810626,21.857724470084587,9665.94764683524,
2020-07-05,301,9137.18,9146.35,8900.0,9071.86,139545.566,0,9063.8475,9097.625,9146.35,8900.0,41.425739638335784,-85.82120951673824,-61.74112030634464,-24.080089210393595,9149.365657157143,9257.889564802304,8711.7620457255,9231.70211726472,302.4911248344207,24.81243596061326,11.88628126827782,23.959167371155228,9648.956693898535,
2020-07-06,302,9071.87,9379.0,9058.1,9339.6,199643.828,0,9212.1425,9104.52,9379.0,9058.1,48.260683546891634,-76.0113189595886,-64.59516003699343,-11.416158922595173,9160.779628583115,9254.938141266672,8718.389601411256,9229.839296572844,303.80604448910486,24.093139269822785,16.459380429500893,22.15150635355644,9632.305560020564,
2020-07-07,303,9339.59,9380.0,9201.23,9258.51,127833.975,0,9294.8325,9205.735,9380.0,9201.23,51.648714238354586,-60.862928136073606,-63.84871365680947,2.985785520735867,9185.15287793164,9257.51197086237,8726.024606690578,9236.029125470668,294.87489845416883,23.419849839219076,15.770845476855925,21.1922557862288,9615.987448820153,
2020-07-08,304,9258.51,9470.0,9233.47,9436.08,170243.001,0,9349.515000000001,9299.05,9470.0,9233.47,53.80308135241078,-43.93879939245198,-59.866730803937976,15.927931411485993,9215.036900125888,9263.447650161572,8734.28275759534,9246.837303997272,290.70740570744255,22.30548333612188,17.065648089856968,19.96062854013244,9599.99569984375,
2020-07-09,305,9436.08,9440.81,9164.33,9236.28,188355.856,0,9319.375,9347.295,9440.81,9164.33,52.41676773200511,-32.582757791125914,-54.409936201375565,21.82717841024965,9234.007463739363,9267.055866280181,8742.032323719905,9253.74565599753,289.69116244262517,21.580734042797673,15.902263720660928,20.304661280149674,9584.323785846875,
2020-07-10,306,9236.29,9317.24,9121.42,9288.39,140849.874,0,9240.835,9336.18,9336.18,9121.42,48.88219158351066,-29.579559866542695,-49.443860934408995,19.8643010678663,9235.248833968568,9265.364197487912,8748.63898168388,9252.516069712052,284.33893655386623,21.09917867740337,15.044341381802875,20.287169816976142,9568.965310129937,
2020-07-11,307,9288.39,9301.74,9178.91,9233.5,74976.521,0,9250.634999999998,9262.34,9301.74,9178.91,49.34122222351585,-26.10777163655075,-44.77664307483735,18.6688714382866,9238.046318701554,9264.41392668224,8755.287935568862,9252.336920215666,272.80258394287574,20.652020123822947,14.560502109453378,19.634716563412695,9553.914003927339,
2020-07-12,308,9233.5,9349.0,9155.0,9300.69,127841.882,0,9259.5475,9260.945,9349.0,9155.0,49.78287346781286,-22.379216508932586,-40.2971577616564,17.917941252723814,9241.95562439218,9264.099963670484,8761.96687019709,9253.023642099888,267.17382794695607,19.929124861781588,15.068802161945301,18.616349328600524,9539.163723848793,
2020-07-13,309,9300.7,9345.0,9200.0,9241.2,136117.659,0,9271.725,9267.095000000001,9345.0,9200.0,50.4189129478775,-18.231525551294908,-35.8840313195841,17.652505768289195,9247.368238139055,9264.591901498194,8768.718633505738,9254.80472380466,258.4471259507449,19.257864975600324,14.464927245154662,17.870308184723513,9524.708449371818,
2020-07-14,310,9241.18,9279.0,9116.0,9254.17,129704.278,0,9222.5875,9270.95,9279.0,9116.0,47.78866485367302,-18.69394402549551,-32.446013860766385,13.752069835270873,9242.8626493865,9261.881940111214,8774.730141671223,9251.736416775646,251.62947409712027,19.093207005119893,13.795637281796955,19.42791011555909,9510.542280384381,
2020-07-15,311,9254.17,9272.56,9156.0,9197.3,104107.708,0,9220.0075,9247.675,9272.56,9156.0,47.64811180686253,-19.049013268524504,-29.766613742318007,10.717600473793503,9238.707167679862,9259.180363329846,8780.627855026572,9248.714615177965,241.9816545187545,18.940310318245206,13.320979256060706,18.759465934890446,9496.659434776693,
2020-07-16,312,9197.75,9223.0,9044.02,9132.0,148089.45,0,9149.192500000001,9225.735,9225.735,9044.02,43.83704246921958,-24.75917847866367,-28.76512668958714,4.005948210923471,9222.43177355625,9252.084372147277,8785.509505953374,9239.23631849435,237.6768934817006,19.39081360681742,12.593514542435324,21.100316013686378,9483.05424608116,
2020-07-17,313,9132.0,9187.0,9087.0,9151.69,80940.584,0,9139.4225,9164.875,9187.0,9087.0,43.32221021440815,-29.730171979728766,-28.958135747615465,-0.772036232113301,9207.339178364206,9244.81586426681,8790.197095278494,9229.730240542507,227.84282966157912,19.809138089063048,12.198708721961607,20.438822548302472,9469.721161159536,
2020-07-18,314,9151.7,9210.0,9121.98,9171.8,63233.596,0,9163.869999999999,9141.845000000001,9210.0,9121.98,45.06093304147869,-31.33579170871417,-29.43366693983521,-1.9021247688789593,9199.435691388895,9239.593550443144,8795.146405274807,9223.457836681315,217.8554846857521,19.989679327082268,12.600767407814157,19.848973743811733,9456.654737936346,
2020-07-19,315,9171.79,9239.59,9108.0,9210.51,75554.579,0,9182.4725,9161.75,9239.59,9108.0,46.40815060444377,-30.75269273046979,-29.697472097962127,-1.0552206325076625,9196.351474772731,9235.908321382296,8800.27655222481,9219.554471283094,211.69366435105553,19.884748605515693,13.039698492771965,18.967671150622234,9443.849643177618,
2020-07-20,316,9210.68,9221.0,9131.01,9161.13,72429.691,0,9180.955,9191.150000000001,9221.0,9131.01,46.30839019788737,-30.06644489588507,-29.771266657546718,-0.29517823833835166,9193.552115723143,9232.362945809246,8805.318650870839,9215.878331160895,203.00054546883726,19.78731293548959,12.626806404702482,18.367074338392502,9431.300650314066,
2020-07-21,317,9161.28,9439.6,9152.62,9388.01,179211.347,0,9285.3775,9185.904999999999,9439.6,9152.62,53.68615573878614,-20.856148787355778,-27.988243083508532,7.132094296152754,9210.247640137117,9235.783239628003,8811.677046223542,9222.497299621762,208.99907793534885,18.836423507724763,18.859355807794362,16.56563679627318,8816.4,
2020-07-22,318,9388.0,9543.0,9272.0,9518.25,126598.902,0,9430.3125,9274.645,9543.0,9272.0,61.577755142241635,-1.8406615366566257,-22.758726774138154,20.918065237481528,9250.259432839459,9248.333514490714,8819.870893293428,9242.289223467309,213.42771522568108,18.601502994078395,20.609401173799384,15.063191822586425,8828.864,
2020-07-23,319,9518.25,9678.32,9439.86,9604.41,166990.147,0,9560.21,9453.125,9678.32,9439.86,67.0043037616461,23.44068216730011,-13.5188449858505,36.95952715315061,9306.614081414102,9268.45457807196,8829.676709276297,9272.567392660898,215.89769985241813,19.10890658880219,23.395348256334874,13.827227968108996,8857.42944,
2020-07-24,320,9604.41,9650.0,9470.0,9539.7,133975.068,0,9566.0275,9561.33,9650.0,9470.0,67.2275428549323,43.44494652604226,-2.1260866834719483,45.571033209514205,9353.780157520629,9287.652831099576,8839.429699881908,9300.515974312242,213.33357843438827,19.580067069617137,21.985362369758445,12.993891525672005,8906.6828736,
2020-07-25,321,9539.7,9735.1,9526.31,9701.49,133377.589,0,9625.65,9572.055,9735.1,9526.31,69.50475530375843,63.378914937866284,10.974913640795698,52.404001297070586,9403.211037971423,9309.459100060894,8849.843213790758,9331.481119615839,213.00903711764633,20.445558233539654,23.299752005814035,12.084139845527062,8952.981101184001,
2020-07-26,322,9701.54,10300.0,9655.2,9939.69,261998.786,0,9899.1075,9620.595000000001,10300.0,9620.595000000001,77.29672687144577,100.08870312447652,28.797671537531865,71.29103158694465,9493.374031067528,9347.50093231503,8863.74075400545,9385.54077489052,246.3230344663858,23.033387279999598,35.090318022008475,9.703402856464601,9015.55061308928,
2020-07-27,323,9939.68,11488.0,9928.61,11047.58,744752.4,1,10600.9675,9820.615000000002,11488.0,9820.615000000002,86.69407916472545,183.69815309262412,59.777767848550326,123.9203852440738,9694.754661782523,9428.369743133417,8886.750379780213,9501.295701091423,347.8274605759295,26.838309984160958,47.47144226947002,6.380879436978767,9143.995551780354,long
2020-07-28,324,11047.58,11270.0,10580.0,10919.94,499486.679,0,10954.380000000001,10493.630000000001,11270.0,10493.630000000001,89.13320683388923,275.30315630877703,102.88284554059567,172.42031076818137,9923.777450549336,9526.822017769971,8914.136202564581,9639.68468193986,378.43764196336303,30.371452495167937,40.515134177601915,5.445846475293576,9425.276085566711,
2020-07-29,325,10919.94,11364.8,10844.34,11113.03,356188.761,0,11060.5275,10983.76,11364.8,10844.34,89.74146439325693,352.40370690480813,152.78701781343818,199.61668909136995,10130.459277722184,9625.770758559007,8942.565226371673,9775.003045564634,388.58209610883705,33.720339529127756,38.38164371678583,4.92484142993262,9672.802955298706,
2020-07-30,326,11113.01,11195.52,10826.55,11111.96,230327.988,0,11061.76,11016.485,11195.52,10826.55,89.74863951808024,408.89244361788406,204.00810297432736,204.8843406435567,10299.786681772695,9718.41522574875,8970.634031320393,9897.55132693943,387.1812321010631,36.727890643384,35.76904750527039,4.917809148694017,9890.626600662861,
2020-07-31,327,11111.97,11450.42,10971.78,11343.68,307399.731,0,11219.4625,11112.485,11450.42,10971.78,90.64979845936062,461.07051433476227,255.42058524641436,205.6499290883479,10467.000466904932,9815.256985377862,9000.419838852573,10023.447629135675,393.7140012367014,39.71174735610198,37.287463533837354,4.490765993448668,10082.311408583319,
2020-08-01,328,11343.67,11887.45,11201.0,11811.42,386322.642,0,11560.885,11227.825,11887.45,11201.0,92.24020569599003,523.9323872401819,309.1229456451679,214.80944159501405,10665.888563831308,9927.87814761155,9034.333284695585,10169.870235884659,414.6237154340799,42.74305443539021,40.40681867496441,3.9597016294663425,10250.99403955332,
2020-08-02,329,11811.43,12154.25,10490.0,11079.72,492803.351,0,11383.85,11577.545,12154.25,10490.0,84.23905352123279,553.0899527673337,357.91634706960104,195.17360569773263,10796.42700677107,10021.811815507579,9065.45271138836,10285.487356276595,503.88273576021703,42.57608036184326,30.874123408588506,13.10441243290372,10480.097874015855,
2020-08-03,330,11080.7,11483.0,10923.0,11227.07,238654.591,0,11178.4425,11445.575,11483.0,10923.0,76.00153376354599,553.2453963824264,396.9821569321661,156.2632394502603,10865.884369176329,10096.433149990962,9093.43933110507,10370.530703297873,507.8911117773444,42.421033007835376,28.442568873163232,12.072347714381332,10490.0,
2020-08-04,331,11227.07,11427.38,11025.0,11200.05,200044.934,0,11219.875,11153.885,11427.38,11025.0,76.50070252080468,550.3675485437379,427.65923525448045,122.70831328925749,10930.246302053358,10168.913269346385,9121.604041951361,10451.420636317122,500.3546037932483,42.27706046482806,26.808767454211413,11.37888648330223,10490.0,
2020-08-05,332,11200.06,11798.56,11103.0,11752.5,263510.011,0,11463.529999999999,11213.56,11798.56,11103.0,79.23594009726814,561.2776956952621,454.3829273426368,106.8947683526253,11027.20697440729,10252.436929388554,9152.622928812933,10547.81200428692,514.2978463794449,42.69676794175289,29.374108841446034,10.27964876419671,10756.28,
2020-08-06,333,11752.5,11916.02,11571.78,11770.56,236459.595,0,11752.715,11476.279999999999,11916.02,11476.279999999999,81.92501682757545,586.4980936550583,480.80596060512113,105.69213304993713,11159.117524515055,10349.22906297639,9187.061234391569,10662.56467054531,509.88300020948463,43.243610839522724,29.157603919303988,9.628037334655467,10979.9552,
2020-08-07,334,11769.97,11920.0,11318.93,11596.06,273935.127,0,11651.24,11761.529999999999,11920.0,11318.93,78.10271453507066,591.4790539522764,502.9405792745522,88.53847467772425,11248.594338239589,10433.229768590818,9219.699363737376,10756.724225731472,516.3963573373786,43.13200137030958,26.733419370422308,11.00403957151923,11103.0,
2020-08-08,335,11596.26,11819.0,11513.69,11765.72,154707.303,0,11673.667500000001,11683.015,11819.0,11513.69,78.34321119092385,590.4301020033472,520.4384838203111,69.99161818303605,11325.880367650572,10513.258009326895,9252.202252959398,10844.052156614189,501.3187603847087,43.028364006040235,25.570489441123133,10.525353071165647,11271.2,
2020-08-09,336,11765.72,11811.0,11526.9,11685.99,125463.463,0,11697.4025,11680.99,11811.0,11526.9,78.61094511946973,584.7731156957452,533.3054101953979,51.46770550034728,11393.42984625956,10589.654428079999,9284.589011198346,10925.32361788903,485.8031346429438,42.93212931064727,24.502364819648083,10.085690436200604,11318.93,
