datetime,close,high,low,open,signals
2020-09-22 20:00:00,346.2,346.75,340.2,343.43,1.0
2020-09-22 22:00:00,344.06,346.5,342.05,346.2,1.0
2020-09-23 00:00:00,343.4,344.37,342.01,344.05,1.0
2020-09-23 02:00:00,340.92,344.6,340.61,343.4,1.0
2020-09-23 04:00:00,340.32,341.64,338.13,340.92,1.0
2020-09-23 06:00:00,335.59,340.66,332.6,340.32,1.0
2020-09-23 08:00:00,338.73,339.11,334.07,335.59,1.0
2020-09-23 10:00:00,338.45,340.3,337.27,338.72,1.0
2020-09-23 12:00:00,341.06,343.35,337.27,338.45,1.0
2020-09-23 14:00:00,338.5,341.38,338.0,341.06,1.0
2020-09-23 16:00:00,337.88,341.46,337.55,338.49,1.0
2020-09-23 18:00:00,327.49,338.17,325.34,337.83,1.0
2020-09-23 20:00:00,322.18,329.02,312.36,327.49,1.0
2020-09-23 22:00:00,320.64,323.98,318.08,322.19,1.0
2020-09-24 00:00:00,323.28,324.85,316.37,320.64,1.0
2020-09-24 02:00:00,324.64,326.44,322.72,323.28,1.0
2020-09-24 04:00:00,324.81,326.77,323.4,324.64,1.0
2020-09-24 06:00:00,327.93,328.9,323.65,324.81,1.0
2020-09-24 08:00:00,328.3,329.5,324.8,327.9,1.0
2020-09-24 10:00:00,338.06,340.76,327.5,328.3,1.0
2020-09-24 12:00:00,336.83,339.43,333.0,338.06,1.0
2020-09-24 14:00:00,344.25,345.5,335.5,336.83,1.0
2020-09-24 16:00:00,345.78,349.0,342.9,344.23,1.0
2020-09-24 18:00:00,345.69,348.2,343.31,345.73,1.0
2020-09-24 20:00:00,345.61,347.48,344.57,345.7,1.0
2020-09-24 22:00:00,348.77,353.09,345.01,345.61,1.0
2020-09-25 00:00:00,346.52,350.32,345.56,348.73,1.0
2020-09-25 02:00:00,344.76,348.17,344.21,346.52,1.0
2020-09-25 04:00:00,341.0,345.88,340.5,344.78,1.0
2020-09-25 06:00:00,342.82,344.79,339.6,341.0,1.0
2020-09-25 08:00:00,340.11,342.96,337.5,342.82,1.0
2020-09-25 10:00:00,343.7,344.82,339.03,340.15,1.0
2020-09-25 12:00:00,343.98,348.67,342.2,343.7,1.0
2020-09-25 14:00:00,347.12,347.58,340.44,343.89,1.0
2020-09-25 16:00:00,349.38,350.47,344.87,347.13,1.0
2020-09-25 18:00:00,353.9,355.45,349.38,349.38,1.0
2020-09-30 16:00:00,356.95,358.58,356.12,357.1,1.0
2020-09-30 18:00:00,355.18,357.34,354.33,356.96,1.0
2020-09-30 20:00:00,357.1,358.25,354.61,355.21,1.0
2020-09-30 22:00:00,359.71,361.55,356.85,357.1,1.0
2020-10-01 00:00:00,361.24,361.4,358.56,359.71,1.0
2020-10-01 02:00:00,362.37,364.23,361.2,361.25,1.0
2020-10-01 04:00:00,361.71,363.98,360.06,362.37,1.0
2020-10-01 06:00:00,363.87,363.95,361.7,361.71,1.0
2020-10-01 08:00:00,367.68,370.44,362.74,363.83,1.0
2020-10-02 12:00:00,341.89,344.0,336.24,336.88,1.0
2020-10-02 14:00:00,342.93,346.36,341.9,341.9,1.0
2020-10-02 16:00:00,344.04,345.34,341.16,342.91,1.0
2020-10-02 18:00:00,343.13,344.65,342.5,344.04,1.0
2020-10-02 20:00:00,341.85,347.8,341.06,343.07,1.0
2020-10-02 22:00:00,345.41,346.24,341.78,341.85,1.0
2020-10-03 00:00:00,345.48,345.88,343.38,345.44,1.0
2020-10-03 02:00:00,347.8,349.0,344.82,345.46,1.0
2020-10-03 04:00:00,346.11,348.36,345.6,347.8,1.0
2020-10-03 06:00:00,345.81,346.9,344.18,346.1,1.0
2020-10-03 08:00:00,345.9,347.45,344.09,345.8,1.0
2020-10-03 10:00:00,347.29,349.91,345.63,345.9,1.0
2020-10-03 12:00:00,345.84,347.47,345.28,347.28,1.0
2020-10-03 14:00:00,347.17,347.66,345.68,345.83,1.0
2020-10-03 16:00:00,347.82,348.85,346.41,347.18,1.0
2020-10-03 18:00:00,349.84,350.86,347.73,347.83,1.0
2020-10-03 20:00:00,348.54,350.44,348.24,349.84,1.0
2020-10-03 22:00:00,345.72,348.71,345.35,348.53,1.0
2020-10-04 00:00:00,345.01,347.05,343.68,345.69,1.0
2020-10-04 02:00:00,345.64,346.5,343.81,345.0,1.0
2020-10-04 04:00:00,346.47,347.11,345.59,345.63,1.0
2020-10-04 06:00:00,348.18,349.66,346.44,346.46,1.0
2020-10-04 08:00:00,347.02,349.19,346.5,348.17,1.0
2020-10-04 10:00:00,347.47,347.58,344.92,347.01,1.0
2020-10-04 12:00:00,347.63,349.72,344.34,347.47,1.0
2020-10-04 14:00:00,346.52,348.4,346.01,347.63,1.0
2020-10-04 16:00:00,348.19,348.66,346.26,346.53,1.0
2020-10-04 18:00:00,352.7,354.25,348.19,348.19,1.0
2020-10-04 20:00:00,351.46,354.3,350.84,352.7,1.0
2020-10-04 22:00:00,352.23,352.71,351.0,351.46,1.0
2020-10-05 00:00:00,353.33,356.51,351.85,352.15,1.0
2020-10-05 02:00:00,351.89,353.91,351.0,353.32,1.0
2020-10-05 04:00:00,351.89,352.32,350.76,351.89,1.0
2020-10-07 04:00:00,339.15,340.12,335.72,336.63,1.0
2020-10-07 06:00:00,341.03,342.21,338.8,339.17,1.0
2020-10-07 08:00:00,338.56,341.8,336.52,341.03,1.0
2020-10-07 10:00:00,339.12,340.0,337.21,338.56,1.0
2020-10-07 12:00:00,340.86,342.3,339.11,339.11,1.0
2020-10-07 14:00:00,340.49,342.74,339.51,340.85,1.0
2020-10-07 16:00:00,338.35,340.57,337.07,340.49,1.0
2020-10-07 18:00:00,340.88,342.9,338.32,338.35,1.0
2020-10-07 20:00:00,340.1,341.75,339.77,340.9,1.0
2020-10-07 22:00:00,341.41,341.96,339.14,340.11,1.0
2020-10-08 00:00:00,339.7,342.33,338.14,341.42,1.0
2020-10-08 02:00:00,339.08,340.39,338.17,339.68,1.0
2020-10-08 04:00:00,338.7,340.29,337.83,339.08,1.0
2020-10-08 06:00:00,336.09,340.16,334.25,338.7,1.0
2020-10-08 08:00:00,336.05,337.27,333.88,336.08,1.0
2020-10-08 10:00:00,337.49,339.4,335.54,336.06,1.0
2020-10-08 12:00:00,343.86,344.51,336.97,337.49,1.0
2020-10-08 14:00:00,349.22,351.35,342.87,343.87,1.0
2020-10-08 16:00:00,350.57,352.89,348.91,349.23,1.0
2020-10-08 18:00:00,351.37,352.13,349.1,350.57,1.0
2020-10-08 20:00:00,349.96,353.43,349.7,351.36,1.0
2020-10-08 22:00:00,351.08,351.88,349.8,349.96,1.0
2020-10-09 00:00:00,350.98,351.36,348.23,351.07,1.0
2020-10-09 02:00:00,350.12,351.85,350.05,350.98,1.0
2020-10-09 04:00:00,348.94,351.01,348.76,350.11,1.0
2020-10-12 12:00:00,384.05,385.87,366.03,366.42,1.0
2020-10-14 14:00:00,375.92,387.72,375.0,386.69,-1.0
2020-10-15 12:00:00,376.99,381.35,369.5,372.01,1.0
2020-10-15 14:00:00,376.63,377.2,374.4,376.99,1.0
2020-10-15 16:00:00,378.08,378.95,374.0,376.63,1.0
2020-10-15 18:00:00,378.39,378.94,376.35,378.07,1.0
2020-10-15 20:00:00,378.0,382.6,377.3,378.38,1.0
2020-10-15 22:00:00,377.63,378.77,376.23,378.01,1.0
2020-10-16 00:00:00,379.68,379.91,375.68,377.63,1.0
2020-10-16 02:00:00,378.03,379.92,376.9,379.69,1.0
2020-10-16 04:00:00,370.0,378.09,364.33,378.04,1.0
2020-10-16 06:00:00,368.6,371.0,368.6,370.0,1.0
2020-10-16 10:00:00,369.94,371.59,362.93,363.27,1.0
2020-10-16 12:00:00,368.74,370.27,367.66,369.94,1.0
2020-10-16 14:00:00,367.07,369.8,365.35,368.75,1.0
2020-10-16 16:00:00,367.0,368.36,365.46,367.07,1.0
2020-10-16 18:00:00,365.24,369.32,365.06,366.99,1.0
2020-10-16 20:00:00,366.07,366.65,363.74,365.27,1.0
2020-10-16 22:00:00,365.41,367.29,364.88,366.08,1.0
2020-10-17 00:00:00,367.06,368.18,363.19,365.42,1.0
2020-10-17 02:00:00,368.36,368.73,366.88,367.06,1.0
2020-10-17 04:00:00,368.08,368.83,367.12,368.36,1.0
2020-10-17 06:00:00,367.82,369.44,367.0,368.09,1.0
2020-10-17 08:00:00,367.65,368.56,366.28,367.82,1.0
2020-10-17 10:00:00,368.07,368.37,367.2,367.66,1.0
2020-10-17 12:00:00,365.95,368.39,365.5,368.05,1.0
2020-10-17 14:00:00,367.7,370.91,364.3,365.95,1.0
2020-10-17 16:00:00,366.95,368.11,365.9,367.69,1.0
2020-10-17 18:00:00,366.97,367.57,366.35,366.96,1.0
2020-10-17 20:00:00,367.7,368.45,366.02,366.97,1.0
2020-10-17 22:00:00,368.26,369.0,367.16,367.71,1.0
2020-10-18 00:00:00,369.71,369.99,367.16,368.26,1.0
2020-10-18 02:00:00,368.49,369.9,368.34,369.71,1.0
2020-10-18 04:00:00,369.1,369.36,368.0,368.5,1.0
2020-10-18 06:00:00,374.1,375.6,368.58,369.09,1.0
2020-10-18 08:00:00,372.04,376.5,371.5,374.1,1.0
2020-10-18 10:00:00,372.85,373.25,372.0,372.02,1.0
2020-10-18 12:00:00,374.03,374.11,372.69,372.85,1.0
2020-10-18 14:00:00,375.73,377.7,373.89,374.03,1.0
2020-10-18 16:00:00,376.46,376.53,374.97,375.73,1.0
2020-10-18 18:00:00,375.77,377.03,375.14,376.45,1.0
2020-10-18 20:00:00,375.93,376.57,374.97,375.76,1.0
2020-10-18 22:00:00,378.29,378.8,375.49,375.92,1.0
2020-10-21 02:00:00,378.33,379.88,370.71,371.36,1.0
2020-10-21 04:00:00,380.22,382.36,377.69,378.32,1.0
2020-10-21 06:00:00,379.45,382.76,378.13,380.22,1.0
2020-10-21 08:00:00,378.73,379.76,376.2,379.44,1.0
2020-10-21 10:00:00,379.62,381.2,377.02,378.74,1.0
2020-10-21 12:00:00,385.25,386.25,377.75,379.63,1.0
2020-10-21 14:00:00,392.49,392.8,383.29,385.26,1.0
2020-10-21 16:00:00,395.45,400.38,392.46,392.51,1.0
2020-10-21 18:00:00,391.56,396.61,391.23,395.46,1.0
2020-10-26 06:00:00,405.29,407.73,404.54,407.15,-1.0
2020-10-26 10:00:00,405.3,407.98,404.3,406.52,1.0
2020-10-26 12:00:00,405.79,407.47,403.36,405.3,1.0
2020-10-26 20:00:00,391.95,393.93,390.54,391.58,1.0
2020-10-26 22:00:00,392.43,394.49,389.79,391.96,1.0
2020-10-27 00:00:00,393.91,395.89,392.13,392.43,1.0
2020-10-27 02:00:00,393.09,394.82,391.7,393.92,1.0
2020-10-27 04:00:00,393.01,394.81,392.54,393.1,1.0
2020-10-27 06:00:00,394.31,395.19,392.3,393.01,1.0
2020-10-27 08:00:00,392.1,394.85,390.0,394.3,1.0
2020-10-27 10:00:00,402.37,403.81,391.52,392.1,1.0
2020-10-27 12:00:00,403.52,407.0,400.7,402.36,1.0
2020-10-27 14:00:00,406.4,406.98,401.06,403.52,1.0
2020-10-27 16:00:00,408.2,410.58,405.83,406.44,1.0
2020-10-27 18:00:00,406.43,409.73,402.13,408.21,1.0
2020-10-27 20:00:00,403.04,407.0,401.34,406.43,1.0
2020-10-27 22:00:00,403.6,406.0,401.68,403.04,1.0
2020-10-28 00:00:00,408.12,409.65,402.7,403.59,1.0
2020-10-28 02:00:00,405.96,408.42,404.35,408.13,1.0
2020-10-28 04:00:00,405.07,407.4,403.5,405.96,1.0
2020-10-28 06:00:00,396.82,405.97,394.34,405.08,1.0
2020-10-28 08:00:00,393.71,398.71,391.1,396.82,1.0
2020-10-28 18:00:00,384.67,386.93,383.87,384.88,1.0
2020-10-28 20:00:00,386.34,386.49,382.31,384.73,1.0
2020-10-28 22:00:00,388.17,390.26,385.97,386.34,1.0
2020-10-29 00:00:00,391.49,391.93,386.28,388.17,1.0
2020-10-29 02:00:00,391.92,391.96,388.77,391.5,1.0
2020-10-29 04:00:00,391.74,392.3,390.05,391.91,1.0
2020-10-29 06:00:00,387.14,392.12,386.71,391.74,1.0
2020-10-29 08:00:00,387.91,388.73,384.58,387.11,1.0
2020-10-29 10:00:00,382.95,388.01,382.86,387.92,1.0
2020-10-29 12:00:00,387.2,387.5,380.5,382.95,1.0
2020-10-29 14:00:00,390.73,392.86,386.35,387.19,1.0
2020-10-29 16:00:00,391.54,394.27,389.68,390.73,1.0
2020-10-29 18:00:00,388.58,392.3,388.58,391.55,1.0
2020-10-29 20:00:00,387.9,389.7,386.94,388.57,1.0
2020-10-29 22:00:00,386.94,387.99,383.29,387.89,1.0
2020-10-30 00:00:00,387.66,392.1,383.06,386.94,1.0
2020-10-30 02:00:00,384.9,388.42,384.37,387.65,1.0
2020-10-30 04:00:00,381.3,386.7,380.73,384.94,1.0
2020-10-30 06:00:00,378.6,383.0,374.71,381.24,1.0
2020-10-30 08:00:00,377.19,384.0,373.03,378.61,1.0
2020-10-30 10:00:00,379.24,380.55,375.29,377.18,1.0
2020-10-30 12:00:00,377.64,381.37,376.65,379.3,1.0
2020-10-30 14:00:00,382.1,382.4,376.82,377.64,1.0
2020-10-30 16:00:00,381.82,383.71,379.5,382.09,1.0
2020-10-30 18:00:00,383.2,384.12,381.42,381.72,1.0
2020-10-30 20:00:00,383.99,384.71,381.01,383.2,1.0
2020-10-30 22:00:00,382.4,384.91,382.01,383.99,1.0
2020-10-31 00:00:00,386.2,386.8,380.14,382.49,1.0
2020-10-31 02:00:00,382.85,387.94,381.54,386.2,1.0
2020-10-31 04:00:00,382.2,383.67,382.0,382.85,1.0
2020-10-31 06:00:00,383.78,385.4,380.85,382.2,1.0
2020-10-31 08:00:00,389.81,390.99,383.78,383.78,1.0
2020-10-31 10:00:00,390.38,394.14,385.08,389.87,1.0
2020-10-31 12:00:00,391.88,393.36,389.6,390.39,1.0
2020-10-31 14:00:00,390.05,392.01,387.3,391.89,1.0
2020-10-31 16:00:00,387.17,391.3,386.25,390.04,1.0
2020-10-31 18:00:00,385.62,387.15,383.57,387.13,1.0
2020-10-31 20:00:00,387.05,387.9,384.8,385.63,1.0
2020-10-31 22:00:00,386.29,388.61,385.0,387.04,1.0
2020-11-01 00:00:00,388.76,390.5,384.32,386.28,1.0
2020-11-01 02:00:00,386.14,389.72,385.66,388.75,1.0
2020-11-01 04:00:00,385.6,387.35,384.46,386.15,1.0
2020-11-01 06:00:00,388.9,388.93,384.87,385.6,1.0
2020-11-01 08:00:00,385.93,389.39,385.69,388.91,1.0
2020-11-01 10:00:00,386.63,389.35,385.8,385.93,1.0
2020-11-01 12:00:00,387.71,388.62,385.91,386.62,1.0
2020-11-01 14:00:00,388.46,390.27,387.0,387.72,1.0
2020-11-01 16:00:00,389.44,390.0,387.94,388.46,1.0
2020-11-01 18:00:00,388.99,390.38,388.52,389.37,1.0
2020-11-01 20:00:00,396.93,397.66,388.91,388.99,1.0
2020-11-01 22:00:00,396.82,398.0,393.31,396.94,1.0
2020-11-02 00:00:00,402.8,405.0,396.69,396.9,1.0
2020-11-02 02:00:00,399.52,404.25,398.41,402.8,1.0
2020-11-03 08:00:00,378.8,379.46,374.08,375.27,1.0
2020-11-03 10:00:00,379.4,382.33,377.85,378.79,1.0
2020-11-03 12:00:00,383.4,384.3,377.45,379.41,1.0
2020-11-03 14:00:00,381.35,384.81,379.77,383.39,1.0
2020-11-03 16:00:00,381.56,382.35,380.03,381.31,1.0
2020-11-03 18:00:00,383.13,383.96,381.56,381.56,1.0
2020-11-03 20:00:00,383.1,384.0,382.12,383.11,1.0
2020-11-03 22:00:00,388.11,390.28,380.65,383.1,1.0
2020-11-04 00:00:00,383.19,388.69,380.5,388.11,1.0
2020-11-04 02:00:00,386.1,387.7,381.73,383.2,1.0
2020-11-04 04:00:00,383.39,386.5,383.26,386.09,1.0
2020-11-04 06:00:00,378.09,385.0,375.71,383.43,1.0
2020-11-04 08:00:00,380.62,382.43,376.65,378.09,1.0
2020-11-04 10:00:00,380.98,383.72,379.6,380.61,1.0
2020-11-04 12:00:00,382.74,384.44,380.42,380.97,1.0
2020-11-04 14:00:00,383.58,383.9,378.7,382.74,1.0
2020-11-04 16:00:00,400.74,408.99,383.0,383.58,1.0
2020-11-04 18:00:00,403.12,404.39,400.38,400.78,1.0
2020-11-04 20:00:00,401.5,404.77,398.6,403.12,1.0
2020-11-04 22:00:00,402.92,405.0,399.6,401.5,1.0
2020-11-05 00:00:00,404.35,406.76,400.84,402.95,1.0
2020-11-05 02:00:00,405.2,407.77,402.03,404.37,1.0
2020-11-10 14:00:00,443.44,448.26,440.5,447.66,-1.0
2020-11-11 02:00:00,463.52,465.62,460.45,464.36,1.0
2020-11-15 06:00:00,460.97,461.9,459.82,461.18,1.0
2020-11-15 08:00:00,459.88,462.96,459.05,460.97,1.0
2020-11-15 10:00:00,455.26,460.78,455.01,459.88,1.0
2020-11-15 12:00:00,458.16,459.21,454.11,455.25,1.0
2020-11-15 14:00:00,456.38,459.78,455.33,458.05,1.0
2020-11-15 16:00:00,445.66,457.2,444.15,456.37,1.0
2020-11-15 18:00:00,445.09,448.24,442.6,445.68,1.0
2020-11-15 20:00:00,443.58,446.43,441.04,445.08,1.0
2020-11-15 22:00:00,448.16,450.91,440.1,443.58,1.0
2020-11-16 00:00:00,448.41,451.47,445.53,448.16,1.0
2020-11-16 02:00:00,449.53,450.38,446.8,448.42,1.0
2020-11-16 04:00:00,451.54,453.6,448.61,449.46,1.0
2020-11-16 06:00:00,454.74,456.63,451.31,451.54,1.0
2020-11-16 08:00:00,452.52,455.57,449.65,454.74,1.0
2020-11-16 10:00:00,452.19,456.63,451.76,452.52,1.0
2020-11-16 12:00:00,455.84,456.8,451.19,452.19,1.0
2020-11-16 14:00:00,459.59,461.0,455.85,455.85,1.0
2020-11-16 16:00:00,462.5,464.87,457.27,459.6,1.0
2020-11-16 18:00:00,462.3,464.85,461.1,462.5,1.0
2020-11-16 20:00:00,458.71,466.6,456.98,462.3,1.0
2020-11-16 22:00:00,460.72,465.0,458.26,458.72,1.0
2020-11-17 00:00:00,465.54,469.36,460.0,460.7,1.0
2020-11-17 02:00:00,462.43,466.85,461.6,465.56,1.0
2020-11-17 04:00:00,463.76,466.5,461.6,462.43,1.0
2020-11-17 06:00:00,466.38,466.99,463.34,463.74,1.0
2020-11-17 08:00:00,463.03,467.5,462.06,466.39,1.0
